entity_id,state,last_changed
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:09:04.023Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:20:53.986Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:21:23.985Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:24:33.973Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:30:23.958Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:31:53.950Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:32:43.946Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:37:53.931Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:38:43.932Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:40:33.923Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:40:43.927Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:41:03.922Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:42:43.916Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:43:33.914Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:44:03.913Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:47:03.903Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:47:53.900Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:48:13.900Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:49:03.898Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:50:13.895Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:55:43.877Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:55:53.880Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T00:56:03.875Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T00:59:03.868Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:00:33.859Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:01:23.862Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:01:53.860Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:03:03.856Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:05:43.848Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:07:33.837Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:07:43.843Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:09:33.834Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:09:53.835Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:10:03.832Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:10:13.836Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:11:23.828Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:13:03.822Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:14:13.822Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:24:43.788Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:31:03.773Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:32:03.770Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:33:43.764Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:33:53.761Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:34:03.760Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:34:13.757Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:34:23.758Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:34:33.754Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:34:53.753Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:35:03.760Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:35:13.759Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:35:33.752Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:35:43.755Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:36:03.752Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:38:13.746Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:39:53.742Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:40:03.742Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:40:13.743Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:40:33.739Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:41:43.739Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:43:23.731Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:45:53.726Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:46:13.724Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:46:23.721Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:46:43.724Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:49:23.712Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:49:33.713Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:49:43.711Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:50:23.710Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:50:53.706Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:53:03.697Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:53:43.702Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:55:43.694Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T01:56:13.693Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T01:56:33.690Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:02:13.672Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:03:03.671Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:22:23.609Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:22:53.606Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:28:03.592Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:28:43.591Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:47:23.533Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:47:33.535Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:47:43.536Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:51:03.519Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:51:43.519Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:51:53.522Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:53:13.515Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:54:13.516Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:54:23.514Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:55:23.510Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:56:53.505Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:57:43.503Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T02:57:53.500Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T02:58:23.502Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T03:00:03.495Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T03:00:23.496Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T03:06:43.479Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T03:07:03.472Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:03:33.300Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:04:13.301Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:15:33.263Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:16:03.267Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:31:23.214Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:32:43.209Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:53:23.148Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:56:53.134Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:57:03.137Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:57:13.133Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:57:23.136Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:57:43.140Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T04:58:23.133Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T04:58:33.132Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:04:43.113Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:05:03.114Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:06:33.108Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:06:43.107Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:09:13.098Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:10:03.096Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:10:13.097Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:12:13.088Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:14:43.080Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:14:53.084Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:16:43.072Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:17:23.073Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:18:33.073Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:18:53.074Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:21:23.064Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:23:23.054Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:25:23.052Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:27:33.041Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:28:23.039Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:28:53.040Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:29:33.041Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:29:43.035Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:29:53.038Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:30:03.038Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:30:53.031Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:31:53.034Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:38:13.011Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:38:23.009Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:40:03.007Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:42:12.996Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:46:32.982Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:47:02.985Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:48:02.982Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:48:12.978Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:48:42.976Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:48:52.977Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:53:22.963Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:54:12.963Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:54:22.965Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T05:54:32.961Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T05:54:52.960Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:01:12.939Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:01:52.939Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:02:02.938Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:03:12.933Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:03:52.928Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:04:12.929Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:12:52.902Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:13:02.906Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:13:42.900Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:14:12.898Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:19:52.887Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:20:12.883Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:20:22.884Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:20:42.883Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:28:02.854Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:29:22.853Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:30:22.851Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:30:42.852Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:41:52.814Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:42:12.818Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:47:02.802Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:47:32.801Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:47:42.803Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:48:52.798Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T06:57:12.770Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T06:59:02.762Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:00:22.758Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:03:32.750Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:11:22.726Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:11:42.725Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:14:02.715Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:14:12.714Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:21:42.693Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:24:52.688Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:26:22.679Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:26:32.676Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:31:12.665Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:33:52.654Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:37:32.642Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:37:42.642Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:37:52.641Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:38:02.639Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T07:52:22.597Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T07:52:32.598Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T08:04:42.561Z
sensor.airsense2_bme680_temperature,9.1,2026-01-10T08:05:12.560Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T08:05:22.554Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T08:06:02.555Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T08:06:22.551Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T08:07:22.552Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T08:07:32.551Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T08:07:42.549Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T08:07:52.550Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T08:08:52.548Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T08:09:42.544Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T08:10:12.544Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T08:10:32.547Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T08:14:02.536Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T08:16:22.524Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T08:19:32.514Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T08:21:02.508Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T08:22:22.506Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T08:24:52.498Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T09:07:12.369Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:11:22.359Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T09:11:32.357Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:12:32.353Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T09:14:22.345Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T09:17:12.337Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T09:17:42.339Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:20:22.332Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:24:22.317Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:26:02.311Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:27:12.311Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:27:22.306Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:27:32.307Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:29:02.305Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:37:22.275Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:38:22.271Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:41:42.264Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:45:32.249Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:47:32.242Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T09:49:02.243Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:50:32.236Z
sensor.airsense2_bme680_temperature,9.6,2026-01-10T09:53:02.227Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:53:22.229Z
sensor.airsense2_bme680_temperature,9.6,2026-01-10T09:53:52.222Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:56:12.214Z
sensor.airsense2_bme680_temperature,9.6,2026-01-10T09:56:52.219Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:57:42.212Z
sensor.airsense2_bme680_temperature,9.6,2026-01-10T09:58:02.214Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T09:59:12.208Z
sensor.airsense2_bme680_temperature,9.6,2026-01-10T10:00:32.203Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T10:01:02.202Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:04:12.194Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T10:05:32.188Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:08:52.180Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T10:09:42.177Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:10:12.172Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:16:22.159Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T10:16:52.156Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:17:32.150Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T10:18:02.149Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:18:12.148Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:19:42.149Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:21:02.141Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:23:12.138Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:23:32.133Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:24:42.132Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:25:02.125Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:26:32.130Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:27:02.119Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:27:32.121Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:27:52.121Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:29:02.117Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:30:42.112Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:31:42.113Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:32:32.104Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:41:12.081Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:43:42.070Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:44:42.070Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:46:12.068Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:50:12.053Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:50:52.051Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:51:02.046Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:52:02.047Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:52:52.046Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:53:02.046Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:53:12.039Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:55:22.038Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T10:55:42.041Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T10:59:42.023Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:00:32.022Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:00:42.016Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T11:04:32.006Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:05:32.010Z
sensor.airsense2_bme680_temperature,9.2,2026-01-10T11:05:52.000Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:07:12.002Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:16:41.971Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:17:01.967Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:22:31.956Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:24:01.944Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:24:51.946Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:26:11.941Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:30:11.930Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:31:51.923Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:32:11.919Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:34:21.919Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:34:31.920Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:44:51.883Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T11:49:11.873Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T11:56:21.848Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:00:31.836Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:05:51.822Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:06:11.818Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:08:01.815Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:08:41.811Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:14:01.793Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:15:51.785Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:20:41.770Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:20:51.772Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:21:31.777Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:22:01.771Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:22:41.764Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:23:21.768Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:25:11.759Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:26:11.757Z
sensor.airsense2_bme680_temperature,9.3,2026-01-10T12:36:21.727Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:37:41.724Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:38:51.723Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:39:11.716Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:46:21.696Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:46:31.695Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:46:41.694Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:47:11.693Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:48:41.691Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:49:41.687Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:55:01.670Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:55:21.665Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:56:41.663Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:56:51.663Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:58:21.660Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T12:58:31.659Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T12:59:01.652Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:06:41.635Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:07:01.635Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:07:21.630Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:08:01.630Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:08:51.625Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:09:31.620Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:09:41.627Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:10:31.624Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:12:01.614Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:14:51.604Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:15:21.605Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:15:31.602Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:19:41.588Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:20:21.589Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:20:51.587Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:21:11.591Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:22:01.584Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:23:01.583Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:23:51.581Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:26:51.573Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:28:21.567Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:28:41.565Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:29:11.561Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:29:41.564Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:32:31.552Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:34:21.551Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:34:31.544Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:34:51.545Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:36:01.543Z
sensor.airsense2_bme680_temperature,9.5,2026-01-10T13:37:41.534Z
sensor.airsense2_bme680_temperature,9.4,2026-01-10T13:41:31.523Z
